panel	gene	ref_id	source	assembly_accession	nuccore_accession	protein_accession	locus_tag	organism	product	location	evidence	length_nt	length_aa	multiple_of_3
enterobacter	soxS	soxS|WP_003860277.1|NZ_CP077308.1|I6L63_RS19700	ncbi_refseq_auto	GCF_019048245.1	NZ_CP077308.1	WP_003860277.1	I6L63_RS19700	Enterobacter hormaechei	superoxide response transcriptional regulator SoxS	4065321..4065647	refseq_gene_name	327	108	True
enterobacter	soxS	soxS|WP_013095071.1|NZ_CP011863.1|ACJ69_RS15465	ncbi_refseq_auto	GCF_001521715.1	NZ_CP011863.1	WP_013095071.1	ACJ69_RS15465	Enterobacter asburiae	superoxide response transcriptional regulator SoxS	3197161..3197487	species representative; ortholog by 99.1% identity to the panel allele; modal in 2/3 screened Enterobacter asburiae genomes	327	108	True
enterobacter	soxS	soxS|WP_008503387.1|NZ_CP043318.1|FY206_RS01655	ncbi_refseq_auto	GCF_001984825.2	NZ_CP043318.1	WP_008503387.1	FY206_RS01655	Enterobacter chengduensis	superoxide response transcriptional regulator SoxS	complement(350232..350558)	species representative; ortholog by 98.1% identity to the panel allele; modal in 1/2 screened Enterobacter chengduensis genomes	327	108	True
enterobacter	soxS	soxS|WP_176261098.1|NZ_CP083828.1|LCD42_RS01480	ncbi_refseq_auto	GCF_023023125.1	NZ_CP083828.1	WP_176261098.1	LCD42_RS01480	Enterobacter kobei	superoxide response transcriptional regulator SoxS	complement(314579..314905)	species representative; ortholog by 97.2% identity to the panel allele; modal in 1/2 screened Enterobacter kobei genomes	327	108	True
enterobacter	tolC	tolC|WP_032674054.1|NZ_CP077308.1|I6L63_RS02260	ncbi_refseq_auto	GCF_019048245.1	NZ_CP077308.1	WP_032674054.1	I6L63_RS02260	Enterobacter hormaechei	outer membrane channel protein TolC	complement(456939..458417)	refseq_gene_name	1479	492	True
enterobacter	tolC	tolC|WP_029740696.1|NZ_CP011863.1|ACJ69_RS20495	ncbi_refseq_auto	GCF_001521715.1	NZ_CP011863.1	WP_029740696.1	ACJ69_RS20495	Enterobacter asburiae	outer membrane channel protein TolC	complement(4220770..4222248)	species representative; ortholog by 95.3% identity to the panel allele; modal in 2/3 screened Enterobacter asburiae genomes	1479	492	True
enterobacter	tolC	tolC|WP_032642076.1|NZ_CP043318.1|FY206_RS20975	ncbi_refseq_auto	GCF_001984825.2	NZ_CP043318.1	WP_032642076.1	FY206_RS20975	Enterobacter chengduensis	outer membrane channel protein TolC	4337800..4339278	species representative; ortholog by 95.5% identity to the panel allele; modal in 1/2 screened Enterobacter chengduensis genomes	1479	492	True
enterobacter	tolC	tolC|WP_013098744.1|NC_014121.1|ECL_RS21755	ncbi_refseq_auto	GCF_000025565.1	NC_014121.1	WP_013098744.1	ECL_RS21755	Enterobacter cloacae	outer membrane channel protein TolC	4476985..4478451	species representative; ortholog by 94.7% identity to the panel allele; modal in 4/4 screened Enterobacter cloacae genomes	1467	488	True
enterobacter	tolC	tolC|WP_176260267.1|NZ_CP083828.1|LCD42_RS18575	ncbi_refseq_auto	GCF_023023125.1	NZ_CP083828.1	WP_176260267.1	LCD42_RS18575	Enterobacter kobei	outer membrane channel protein TolC	3931672..3933156	species representative; ortholog by 95.7% identity to the panel allele; modal in 1/3 screened Enterobacter kobei genomes	1485	494	True
enterobacter	tolC	tolC|WP_192872891.1|NZ_CP055276.1|HUI94_RS15815	ncbi_refseq_auto	GCF_019203945.1	NZ_CP055276.1	WP_192872891.1	HUI94_RS15815	Enterobacter mori	outer membrane channel protein TolC	complement(3341842..3343308)	species representative; ortholog by 94.9% identity to the panel allele; modal in 2/5 screened Enterobacter mori genomes	1467	488	True
enterobacter	tolC	tolC|WP_032675510.1|NZ_CP017184.1|BFV67_RS18670	ncbi_refseq_auto	GCF_001729805.1	NZ_CP017184.1	WP_032675510.1	BFV67_RS18670	Enterobacter roggenkampii	outer membrane channel protein TolC	4004713..4006191	species representative; ortholog by 94.7% identity to the panel allele; modal in 2/4 screened Enterobacter roggenkampii genomes	1479	492	True
enterobacter	tonB	tonB|WP_032673866.1|NZ_CP077308.1|I6L63_RS08560	ncbi_refseq_auto	GCF_019048245.1	NZ_CP077308.1	WP_032673866.1	I6L63_RS08560	Enterobacter hormaechei	TonB system transport protein TonB	1783307..1784035	refseq_gene_name	729	242	True
enterobacter	tonB	tonB|WP_054829749.1|NZ_CP011863.1|ACJ69_RS08215	ncbi_refseq_auto	GCF_001521715.1	NZ_CP011863.1	WP_054829749.1	ACJ69_RS08215	Enterobacter asburiae	TonB system transport protein TonB	complement(1666722..1667444)	species representative; ortholog by 94.2% identity to the panel allele; modal in 2/3 screened Enterobacter asburiae genomes	723	240	True
enterobacter	tonB	tonB|WP_032641008.1|NZ_CP043318.1|FY206_RS13845	ncbi_refseq_auto	GCF_001984825.2	NZ_CP043318.1	WP_032641008.1	FY206_RS13845	Enterobacter chengduensis	TonB system transport protein TonB	complement(2842813..2843535)	species representative; ortholog by 96.2% identity to the panel allele; modal in 1/2 screened Enterobacter chengduensis genomes	723	240	True
enterobacter	tonB	tonB|WP_013096280.1|NC_014121.1|ECL_RS08095	ncbi_refseq_auto	GCF_000025565.1	NC_014121.1	WP_013096280.1	ECL_RS08095	Enterobacter cloacae	TonB system transport protein TonB	1674323..1675048	species representative; ortholog by 94.5% identity to the panel allele; modal in 4/4 screened Enterobacter cloacae genomes	726	241	True
enterobacter	tonB	tonB|WP_014884119.1|NZ_CP083828.1|LCD42_RS12320	ncbi_refseq_auto	GCF_023023125.1	NZ_CP083828.1	WP_014884119.1	LCD42_RS12320	Enterobacter kobei	TonB system transport protein TonB	complement(2592701..2593429)	species representative; ortholog by 93.8% identity to the panel allele; modal in 1/3 screened Enterobacter kobei genomes	729	242	True
enterobacter	tonB	tonB|WP_245004333.1|NZ_CP055276.1|HUI94_RS22355	ncbi_refseq_auto	GCF_019203945.1	NZ_CP055276.1	WP_245004333.1	HUI94_RS22355	Enterobacter mori	TonB system transport protein TonB	4741744..4742481	species representative; ortholog by 93.3% identity to the panel allele; modal in 2/5 screened Enterobacter mori genomes	738	245	True
enterobacter	tonB	tonB|WP_023617069.1|NZ_CP017184.1|BFV67_RS12280	ncbi_refseq_auto	GCF_001729805.1	NZ_CP017184.1	WP_023617069.1	BFV67_RS12280	Enterobacter roggenkampii	TonB system transport protein TonB	complement(2612391..2613113)	species representative; ortholog by 96.2% identity to the panel allele; modal in 2/4 screened Enterobacter roggenkampii genomes	723	240	True
enterobacter	ugd	ugd|WP_032673946.1|NZ_CP077308.1|I6L63_RS06565	ncbi_refseq_auto	GCF_019048245.1	NZ_CP077308.1	WP_032673946.1	I6L63_RS06565	Enterobacter hormaechei	UDP-glucose 6-dehydrogenase	1385019..1386185	refseq_gene_name	1167	388	True
enterobacter	ugd	ugd|WP_059347010.1|NZ_CP011863.1|ACJ69_RS10490	ncbi_refseq_auto	GCF_001521715.1	NZ_CP011863.1	WP_059347010.1	ACJ69_RS10490	Enterobacter asburiae	UDP-glucose 6-dehydrogenase	complement(2128292..2129458)	species representative; ortholog by 94.6% identity to the panel allele; modal in 3/3 screened Enterobacter asburiae genomes	1167	388	True
enterobacter	ugd	ugd|WP_032641594.1|NZ_CP043318.1|FY206_RS16135	ncbi_refseq_auto	GCF_001984825.2	NZ_CP043318.1	WP_032641594.1	FY206_RS16135	Enterobacter chengduensis	UDP-glucose 6-dehydrogenase	complement(3312854..3314020)	species representative; ortholog by 94.3% identity to the panel allele; modal in 1/2 screened Enterobacter chengduensis genomes	1167	388	True
enterobacter	ugd	ugd|WP_013097850.1|NC_014121.1|ECL_RS16565	ncbi_refseq_auto	GCF_000025565.1	NC_014121.1	WP_013097850.1	ECL_RS16565	Enterobacter cloacae	UDP-glucose 6-dehydrogenase	complement(3405711..3406877)	species representative; ortholog by 96.4% identity to the panel allele; modal in 4/4 screened Enterobacter cloacae genomes	1167	388	True
enterobacter	ugd	ugd|WP_014884475.1|NZ_CP083828.1|LCD42_RS14335	ncbi_refseq_auto	GCF_023023125.1	NZ_CP083828.1	WP_014884475.1	LCD42_RS14335	Enterobacter kobei	UDP-glucose 6-dehydrogenase	complement(3003373..3004539)	species representative; ortholog by 97.2% identity to the panel allele; modal in 1/3 screened Enterobacter kobei genomes	1167	388	True
enterobacter	ugd	ugd|WP_218400821.1|NZ_CP055276.1|HUI94_RS20510	ncbi_refseq_auto	GCF_019203945.1	NZ_CP055276.1	WP_218400821.1	HUI94_RS20510	Enterobacter mori	UDP-glucose 6-dehydrogenase	4354676..4355842	species representative; ortholog by 97.4% identity to the panel allele; modal in 2/5 screened Enterobacter mori genomes	1167	388	True
enterobacter	ugd	ugd|WP_021241437.1|NZ_CP017184.1|BFV67_RS14110	ncbi_refseq_auto	GCF_001729805.1	NZ_CP017184.1	WP_021241437.1	BFV67_RS14110	Enterobacter roggenkampii	UDP-glucose 6-dehydrogenase	complement(2991699..2992865)	species representative; ortholog by 92.8% identity to the panel allele; modal in 3/4 screened Enterobacter roggenkampii genomes	1167	388	True
k_aerogenes	acrA	acrA|WP_020079451.1|NZ_CP077293.1|I6L72_RS05145	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_020079451.1	I6L72_RS05145	Klebsiella aerogenes	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	complement(1117901..1119100)	refseq_gene_name	1200	399	True
k_aerogenes	acrB	acrB|WP_015704610.1|NZ_CP077293.1|I6L72_RS05140	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704610.1	I6L72_RS05140	Klebsiella aerogenes	multidrug efflux RND transporter permease subunit AcrB	complement(1114732..1117878)	refseq_gene_name	3147	1048	True
k_aerogenes	acrD	acrD|WP_015703144.1|NZ_CP077293.1|I6L72_RS17515	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703144.1	I6L72_RS17515	Klebsiella aerogenes	multidrug efflux RND transporter permease AcrD	3729195..3732308	refseq_gene_name	3114	1037	True
k_aerogenes	acrR	acrR|WP_015704611.1|NZ_CP077293.1|I6L72_RS05150	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704611.1	I6L72_RS05150	Klebsiella aerogenes	multidrug efflux transporter transcriptional repressor AcrR	1119243..1119893	refseq_gene_name	651	216	True
k_aerogenes	ampC	ampC|WP_015704504.1|NZ_CP077293.1|I6L72_RS04320	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704504.1	I6L72_RS04320	Klebsiella aerogenes	AmpC-Kaer family extended-spectrum class C beta-lactamase	951245..952390	refseq_gene_name	1146	381	True
k_aerogenes	ampD	ampD|WP_015704411.1|NZ_CP077293.1|I6L72_RS03530	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704411.1	I6L72_RS03530	Klebsiella aerogenes	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	776793..777356	refseq_gene_name	564	187	True
k_aerogenes	ampG	ampG|WP_015367956.1|NZ_CP077293.1|I6L72_RS04935	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015367956.1	I6L72_RS04935	Klebsiella aerogenes	muropeptide MFS transporter AmpG	complement(1075144..1076619)	refseq_gene_name	1476	491	True
k_aerogenes	ampR	ampR|WP_015704503.1|NZ_CP077293.1|I6L72_RS04315	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704503.1	I6L72_RS04315	Klebsiella aerogenes	LysR family transcriptional regulator AmpR	complement(950224..951102)	refseq_gene_name	879	292	True
k_aerogenes	arnA	arnA|WP_015703731.1|NZ_CP077293.1|I6L72_RS22770	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703731.1	I6L72_RS22770	Klebsiella aerogenes	bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA	complement(4801390..4803375)	refseq_gene_name	1986	661	True
k_aerogenes	arnB	arnB|WP_015703732.1|NZ_CP077293.1|I6L72_RS22780	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703732.1	I6L72_RS22780	Klebsiella aerogenes	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	complement(4804357..4805496)	refseq_gene_name	1140	379	True
k_aerogenes	arnC	arnC|WP_015369284.1|NZ_CP077293.1|I6L72_RS22775	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015369284.1	I6L72_RS22775	Klebsiella aerogenes	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	complement(4803372..4804355)	refseq_gene_name	984	327	True
k_aerogenes	arnD	arnD|WP_015703730.1|NZ_CP077293.1|I6L72_RS22765	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703730.1	I6L72_RS22765	Klebsiella aerogenes	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase	complement(4800491..4801393)	refseq_gene_name	903	300	True
k_aerogenes	arnE	arnE|WP_015703728.1|NZ_CP077293.1|I6L72_RS22755	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703728.1	I6L72_RS22755	Klebsiella aerogenes	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	complement(4798504..4798842)	refseq_gene_name	339	112	True
k_aerogenes	arnF	arnF|WP_015703727.1|NZ_CP077293.1|I6L72_RS22750	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703727.1	I6L72_RS22750	Klebsiella aerogenes	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	complement(4798121..4798504)	refseq_gene_name	384	127	True
k_aerogenes	arnT	arnT|WP_015703729.1|NZ_CP077293.1|I6L72_RS22760	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703729.1	I6L72_RS22760	Klebsiella aerogenes	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	complement(4798839..4800494)	refseq_gene_name	1656	551	True
k_aerogenes	cirA	cirA|WP_015706114.1|NZ_CP077293.1|I6L72_RS16215	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015706114.1	I6L72_RS16215	Klebsiella aerogenes	catecholate siderophore receptor CirA	complement(3450204..3452177)	refseq_gene_name	1974	657	True
k_aerogenes	dacB	dacB|WP_015369511.1|NZ_CP077293.1|I6L72_RS21420	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015369511.1	I6L72_RS21420	Klebsiella aerogenes	serine-type D-Ala-D-Ala carboxypeptidase	4541150..4542583	refseq_gene_name	1434	477	True
k_aerogenes	emrA	emrA|WP_015370068.1|NZ_CP077293.1|I6L72_RS18505	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015370068.1	I6L72_RS18505	Klebsiella aerogenes	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	3932802..3933974	refseq_gene_name	1173	390	True
k_aerogenes	emrB	emrB|WP_015703236.1|NZ_CP077293.1|I6L72_RS18510	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703236.1	I6L72_RS18510	Klebsiella aerogenes	multidrug efflux MFS transporter permease subunit EmrB	3933990..3935528	refseq_gene_name	1539	512	True
k_aerogenes	emrR	emrR|WP_015370069.1|NZ_CP077293.1|I6L72_RS18500	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015370069.1	I6L72_RS18500	Klebsiella aerogenes	transcriptional repressor MprA	3932140..3932670	refseq_gene_name	531	176	True
k_aerogenes	envZ	envZ|WP_015369373.1|NZ_CP077293.1|I6L72_RS22330	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015369373.1	I6L72_RS22330	Klebsiella aerogenes	two-component system sensor histidine kinase EnvZ	complement(4706717..4708078)	refseq_gene_name	1362	453	True
k_aerogenes	eptA	eptA|WP_015704802.1|NZ_CP077293.1|I6L72_RS06750	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704802.1	I6L72_RS06750	Klebsiella aerogenes	phosphoethanolamine transferase EptA	complement(1456207..1457850)	refseq_gene_name	1644	547	True
k_aerogenes	exbB	exbB|WP_015369670.1|NZ_CP077293.1|I6L72_RS20550	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015369670.1	I6L72_RS20550	Klebsiella aerogenes	tol-pal system-associated acyl-CoA thioesterase	complement(4358932..4359663)	refseq_gene_name	732	243	True
k_aerogenes	exbD	exbD|WP_015369671.1|NZ_CP077293.1|I6L72_RS20545	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015369671.1	I6L72_RS20545	Klebsiella aerogenes	TonB system transport protein ExbD	complement(4358500..4358925)	refseq_gene_name	426	141	True
k_aerogenes	fepA	fepA|WP_015704704.1|NZ_CP077293.1|I6L72_RS05800	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704704.1	I6L72_RS05800	Klebsiella aerogenes	siderophore enterobactin receptor FepA	complement(1269048..1271276)	refseq_gene_name	2229	742	True
k_aerogenes	fhuA	fhuA|WP_015704432.1|NZ_CP077293.1|I6L72_RS03720	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704432.1	I6L72_RS03720	Klebsiella aerogenes	ferrichrome porin FhuA	822920..825124	refseq_gene_name	2205	734	True
k_aerogenes	ftsH	ftsH|WP_015369514.1|NZ_CP077293.1|I6L72_RS21400	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015369514.1	I6L72_RS21400	Klebsiella aerogenes	ATP-dependent zinc metalloprotease FtsH	complement(4537205..4539139)	refseq_gene_name	1935	644	True
k_aerogenes	ftsI	ftsI|WP_015705932.1|NZ_CP077293.1|I6L72_RS14845	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015705932.1	I6L72_RS14845	Klebsiella aerogenes	peptidoglycan glycosyltransferase FtsI	complement(3163678..3165423)	refseq_gene_name	1746	581	True
k_aerogenes	lapB	lapB|WP_015366230.1|NZ_CP077293.1|I6L72_RS13570	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015366230.1	I6L72_RS13570	Klebsiella aerogenes	lipopolysaccharide assembly protein LapB	complement(2907017..2908186)	refseq_gene_name	1170	389	True
k_aerogenes	lapC	lapC|WP_015706133.1|NZ_CP077293.1|I6L72_RS16385	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015706133.1	I6L72_RS16385	Klebsiella aerogenes	LPS biosynthesis-modulating metalloenzyme YejM	3488145..3489905	refseq_gene_name	1761	586	True
k_aerogenes	lpxC	lpxC|WP_015368241.1|NZ_CP077293.1|I6L72_RS03470	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015368241.1	I6L72_RS03470	Klebsiella aerogenes	UDP-3-O-acyl-N-acetylglucosamine deacetylase	764555..765472	refseq_gene_name	918	305	True
k_aerogenes	marA	marA|WP_015366733.1|NZ_CP077293.1|I6L72_RS10820	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015366733.1	I6L72_RS10820	Klebsiella aerogenes	MDR efflux pump AcrAB transcriptional activator MarA	complement(2341632..2342015)	refseq_gene_name	384	127	True
k_aerogenes	marR	marR|WP_015366732.1|NZ_CP077293.1|I6L72_RS10825	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015366732.1	I6L72_RS10825	Klebsiella aerogenes	multiple antibiotic resistance transcriptional regulator MarR	complement(2342033..2342467)	refseq_gene_name	435	144	True
k_aerogenes	mdtK	mdtK|WP_015366890.1|NZ_CP077293.1|I6L72_RS10060	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015366890.1	I6L72_RS10060	Klebsiella aerogenes	MdtK family multidrug efflux MATE transporter	complement(2183927..2185300)	refseq_gene_name	1374	457	True
k_aerogenes	mrcA	mrcA|WP_015703659.1|NZ_CP077293.1|I6L72_RS22290	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015703659.1	I6L72_RS22290	Klebsiella aerogenes	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	4695342..4697900	refseq_gene_name	2559	852	True
k_aerogenes	mrcB	mrcB|WP_047079357.1|NZ_CP077293.1|I6L72_RS03715	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_047079357.1	I6L72_RS03715	Klebsiella aerogenes	bifunctional glycosyl transferase/transpeptidase	820125..822677	refseq_gene_name	2553	850	True
k_aerogenes	mrdA	mrdA|WP_015704734.1|NZ_CP077293.1|I6L72_RS06055	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704734.1	I6L72_RS06055	Klebsiella aerogenes	peptidoglycan DD-transpeptidase MrdA	complement(1323300..1325201)	refseq_gene_name	1902	633	True
k_aerogenes	ompA	ompA|WP_015704908.1|NZ_CP077293.1|I6L72_RS07610	ncbi_refseq_auto	GCF_019048125.1	NZ_CP077293.1	WP_015704908.1	I6L72_RS07610	Klebsiella aerogenes	porin OmpA	complement(1654887..1655939)	refseq_gene_name	1053	350	True
